time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.101060	7	3	80.0	-59.6158	6556330.0	975.0	0.0	203.0	3.0	3170.0	105.0	7127.0	0.0	13	vertical	1
8.201761	7	3	80.0	-59.6769	7839490.0	975.0	3.0	229.0	7.0	397.0	95.0	32944.0	0.0	13	vertical	1
8.302097	7	3	80.0	-59.7477	7397230.0	975.0	0.0	222.0	2.0	410.0	108.0	28865.0	0.0	13	vertical	1
8.402818	7	3	80.0	-59.5872	7603090.0	975.0	3.0	235.0	2.0	417.0	101.0	20665.0	0.0	13	vertical	1
8.502819	7	3	80.0	-59.7277	7544640.0	975.0	0.0	224.0	4.0	412.0	114.0	32962.0	0.0	13	vertical	1
8.603876	7	3	80.0	-59.5982	6984630.0	975.0	0.0	219.0	4.0	415.0	110.0	16579.0	0.0	13	vertical	1
8.703998	7	3	80.0	-59.5945	7349310.0	975.0	1.0	217.0	5.0	401.0	99.0	24769.0	0.0	13	vertical	1
8.804201	7	3	80.0	-59.6698	6963860.0	975.0	1.0	212.0	4.0	411.0	107.0	20683.0	0.0	13	vertical	1
8.904454	7	3	80.0	-59.6378	6887920.0	975.0	0.0	196.0	2.0	393.0	101.0	8389.0	0.0	13	vertical	1
9.004700	7	3	80.0	-59.6124	6958830.0	975.0	1.0	209.0	6.0	410.0	103.0	20690.0	0.0	13	vertical	1
9.105803	7	3	80.0	-59.763	6901200.0	975.0	3.0	211.0	6.0	411.0	94.0	32973.0	0.0	13	vertical	1
9.206603	7	3	80.0	-59.7073	6948310.0	975.0	0.0	205.0	6.0	408.0	110.0	28881.0	0.0	13	vertical	1
9.307422	7	3	80.0	-59.7054	7498030.0	975.0	1.0	224.0	6.0	400.0	108.0	20664.0	0.0	13	vertical	1
9.407592	7	3	80.0	-59.7192	6601060.0	975.0	0.0	203.0	4.0	408.0	100.0	20687.0	0.0	13	vertical	1
9.508179	7	3	80.0	-59.7435	7607690.0	975.0	0.0	230.0	4.0	408.0	103.0	41143.0	0.0	13	vertical	1
9.608695	7	3	80.0	-59.5697	8015440.0	975.0	0.0	244.0	6.0	406.0	100.0	32938.0	0.0	13	vertical	1
9.709655	7	3	80.0	-59.7101	6834320.0	975.0	0.0	207.0	4.0	402.0	98.0	20677.0	0.0	13	vertical	1
9.810858	7	3	80.0	-59.6909	7615200.0	975.0	1.0	220.0	4.0	399.0	90.0	16569.0	0.0	13	vertical	1
9.911125	7	3	80.0	-59.6471	7519600.0	975.0	1.0	221.0	2.0	398.0	89.0	12466.0	0.0	13	vertical	1
10.012138	7	3	80.0	-59.7156	7015970.0	975.0	1.0	218.0	4.0	407.0	100.0	20675.0	0.0	13	vertical	1
10.112140	7	3	80.0	-59.7014	7421590.0	975.0	0.0	221.0	3.0	403.0	100.0	8378.0	0.0	13	vertical	1
10.212868	7	3	80.0	-59.6667	7680380.0	975.0	1.0	219.0	1.0	405.0	101.0	16566.0	0.0	13	vertical	1
10.312875	7	3	80.0	-59.5747	7330810.0	975.0	0.0	221.0	2.0	413.0	109.0	32963.0	0.0	13	vertical	1
10.413411	7	3	80.0	-59.6794	7103540.0	975.0	0.0	209.0	4.0	410.0	108.0	45264.0	0.0	13	vertical	1
10.514498	7	3	80.0	-59.7536	6705950.0	975.0	2.0	207.0	0.0	414.0	107.0	24785.0	0.0	13	vertical	1
10.615376	7	3	80.0	-59.7441	6872200.0	975.0	0.0	211.0	1.0	421.0	109.0	24785.0	0.0	13	vertical	1
10.716190	7	3	80.0	-59.6865	6066480.0	975.0	0.0	185.0	1.0	410.0	115.0	37090.0	0.0	13	vertical	1
10.817412	7	3	80.0	-59.7412	5554710.0	975.0	0.0	170.0	3.0	411.0	96.0	12533.0	0.0	13	vertical	1
10.918476	7	3	80.0	-59.6875	5880680.0	975.0	2.0	176.0	6.0	402.0	98.0	20702.0	0.0	13	vertical	1
11.018891	7	3	80.0	-59.6875	5709410.0	975.0	0.0	176.0	4.0	409.0	105.0	8438.0	0.0	13	vertical	1
11.119977	7	3	80.0	-59.8122	6252760.0	975.0	0.0	197.0	1.0	419.0	97.0	32992.0	0.0	13	vertical	1
11.220041	7	3	80.0	-59.7487	6812310.0	975.0	2.0	199.0	2.0	402.0	96.0	20686.0	0.0	13	vertical	1
11.321075	7	3	80.0	-59.6702	6292940.0	975.0	1.0	188.0	3.0	406.0	105.0	32987.0	0.0	13	vertical	1
11.421568	7	3	80.0	-59.6878	6523080.0	975.0	1.0	189.0	4.0	401.0	97.0	16600.0	0.0	13	vertical	1
11.521578	7	3	80.0	-59.6771	6466150.0	975.0	0.0	192.0	3.0	407.0	91.0	24796.0	0.0	13	vertical	1
11.622259	7	3	80.0	-59.7364	7295190.0	975.0	1.0	220.0	6.0	413.0	96.0	16582.0	0.0	13	vertical	1
11.723032	7	3	80.0	-59.68	6631600.0	975.0	0.0	200.0	3.0	406.0	108.0	24786.0	0.0	13	vertical	1
11.824069	7	3	80.0	-59.6716	6928970.0	975.0	0.0	204.0	5.0	402.0	104.0	24781.0	0.0	13	vertical	1
11.925474	7	3	80.0	-59.715	6898520.0	975.0	0.0	214.0	1.0	414.0	103.0	16583.0	0.0	13	vertical	1
12.026670	7	3	80.0	-59.759	6511200.0	975.0	1.0	195.0	3.0	400.0	96.0	22735.0	0.0	13	vertical	1
12.126813	7	3	80.0	-59.8442	6824310.0	975.0	0.0	199.0	1.0	401.0	101.0	30926.0	0.0	13	vertical	1
12.227708	7	3	80.0	-59.6188	6713700.0	975.0	3.0	202.0	2.0	406.0	106.0	16586.0	0.0	13	vertical	1
12.328263	7	3	80.0	-59.7545	7335170.0	975.0	1.0	220.0	4.0	406.0	103.0	20673.0	0.0	13	vertical	1
12.428489	7	3	80.0	-59.652	6506600.0	975.0	1.0	204.0	3.0	413.0	113.0	20695.0	0.0	13	vertical	1
12.528646	7	3	80.0	-59.8325	6765970.0	975.0	1.0	203.0	4.0	405.0	101.0	16591.0	0.0	13	vertical	1
12.628708	7	3	80.0	-59.7227	7206160.0	975.0	0.0	220.0	4.0	414.0	107.0	24776.0	0.0	13	vertical	1
12.729025	7	3	80.0	-59.736	7079350.0	975.0	0.0	197.0	2.0	395.0	110.0	16584.0	0.0	13	vertical	1
12.829847	7	3	80.0	-59.7418	6921890.0	975.0	2.0	213.0	4.0	419.0	115.0	12498.0	0.0	13	vertical	1
12.930009	7	3	80.0	-59.6602	6902260.0	975.0	2.0	206.0	6.0	412.0	106.0	16595.0	0.0	13	vertical	1
13.031088	7	3	80.0	-59.7269	7510420.0	975.0	2.0	227.0	5.0	404.0	100.0	24753.0	0.0	13	vertical	1
13.131378	7	3	80.0	-59.6565	7976850.0	975.0	2.0	230.0	5.0	402.0	107.0	41142.0	0.0	13	vertical	1
13.231998	7	3	80.0	-59.665	6671530.0	975.0	2.0	200.0	5.0	399.0	95.0	20683.0	0.0	13	vertical	1
