time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.102031	8.76	2.12	80.0	-51.965	22152200.0	879.08	5.0	800.0	34.0	1103.0	155.0	172131.0	0.0	1	horizontal	1
8.202715	8.74013	2.12994	80.0	-51.6688	21759200.0	880.163	6.0	785.0	27.0	1155.0	158.0	187700.0	0.0	1	horizontal	1
8.302972	7.1793	2.91035	80.0	-51.6585	26848600.0	965.228	56.0	937.0	78.0	1097.0	211.0	195897.0	0.0	1	horizontal	1
8.403850	7.0	3.0	80.0	-51.7303	26209200.0	975.0	80.0	912.0	133.0	1000.0	218.0	193680.0	0.0	1	horizontal	1
8.505275	7.0	3.0	80.0	-51.6944	27909400.0	975.0	35.0	975.0	86.0	1101.0	227.0	209105.0	0.0	1	horizontal	1
8.605392	7.0	3.0	80.0	-51.7324	27252200.0	975.0	38.0	953.0	68.0	1123.0	246.0	205234.0	0.0	1	horizontal	1
8.707427	7.0	3.0	80.0	-52.1068	26508600.0	975.0	83.0	936.0	151.0	1023.0	230.0	204099.0	0.0	1	horizontal	1
8.808362	7.0	3.0	80.0	-51.7449	27704100.0	975.0	67.0	976.0	80.0	1101.0	226.0	226239.0	0.0	1	horizontal	1
8.908469	7.0	3.0	80.0	-52.0592	26414400.0	975.0	81.0	912.0	118.0	996.0	213.0	202326.0	0.0	1	horizontal	1
9.009196	7.0	3.0	80.0	-51.6126	24993400.0	975.0	62.0	875.0	63.0	1054.0	235.0	195881.0	0.0	1	horizontal	1
9.109369	7.0	3.0	80.0	-51.6524	28014200.0	975.0	45.0	984.0	65.0	1074.0	230.0	220891.0	0.0	1	horizontal	1
9.209597	7.0	3.0	80.0	-51.4916	27245000.0	975.0	58.0	956.0	115.0	1065.0	230.0	205021.0	0.0	1	horizontal	1
9.309690	7.0	3.0	80.0	-51.6854	27676900.0	975.0	63.0	963.0	63.0	1120.0	237.0	198407.0	0.0	1	horizontal	1
9.409803	7.0	3.0	80.0	-51.9927	27354800.0	975.0	61.0	953.0	99.0	1070.0	226.0	208138.0	0.0	1	horizontal	1
9.510951	6.5448	3.0	80.0	-51.4222	27838800.0	930.618	114.0	971.0	149.0	951.0	187.0	204325.0	0.0	1	horizontal	1
9.612583	5.44021	2.93328	80.0	-50.266	32689500.0	802.636	7.0	1154.0	30.0	1081.0	92.0	178936.0	0.0	1	horizontal	1
9.713655	8.59186	2.10358	80.0	-52.2589	22969000.0	860.005	12.0	811.0	75.0	1103.0	140.0	171376.0	0.0	1	horizontal	1
9.813932	8.75034	2.12483	80.0	-51.7965	20458300.0	879.607	7.0	737.0	9.0	1081.0	141.0	170558.0	0.0	1	horizontal	1
9.915314	7.46579	2.76711	80.0	-51.8115	23213000.0	949.615	56.0	833.0	78.0	1044.0	186.0	200887.0	0.0	1	horizontal	1
10.016095	5.86094	3.0	80.0	-51.2267	32732400.0	863.942	49.0	1129.0	115.0	1063.0	149.0	200862.0	0.0	1	horizontal	1
10.116675	6.61185	3.0	80.0	-51.3207	28170900.0	937.155	89.0	979.0	102.0	1059.0	212.0	194734.0	0.0	1	horizontal	1
10.219251	7.0	3.0	80.0	-51.5149	25183600.0	975.0	62.0	905.0	84.0	1089.0	242.0	219412.0	0.0	1	horizontal	1
10.319441	7.0	3.0	80.0	-51.3059	26106900.0	975.0	80.0	922.0	106.0	1057.0	240.0	217417.0	0.0	1	horizontal	1
10.420231	7.0	3.0	80.0	-51.1092	24934600.0	975.0	51.0	888.0	53.0	1124.0	267.0	229577.0	0.0	1	horizontal	1
10.521422	6.23559	3.0	80.0	-51.0212	28227200.0	900.47	64.0	989.0	95.0	1026.0	169.0	180358.0	0.0	1	horizontal	1
10.622065	5.17273	2.99661	80.0	-49.7942	34053200.0	795.812	0.0	1181.0	1.0	1091.0	85.0	167847.0	0.0	1	horizontal	1
10.722105	5.20702	2.9928	80.0	-50.4698	32554800.0	797.995	8.0	1111.0	38.0	1029.0	84.0	163796.0	0.0	1	horizontal	1
10.823118	6.70716	3.0	80.0	-51.6345	26282100.0	946.448	61.0	922.0	85.0	1046.0	226.0	233681.0	0.0	1	horizontal	1
10.923212	7.0	3.0	80.0	-51.8589	27244000.0	975.0	58.0	950.0	98.0	1105.0	253.0	227943.0	0.0	1	horizontal	1
11.024402	7.0	3.0	80.0	-51.5308	27789900.0	975.0	35.0	974.0	84.0	1137.0	261.0	235405.0	0.0	1	horizontal	1
11.124440	7.0	3.0	80.0	-51.8281	26613000.0	975.0	64.0	931.0	78.0	1074.0	238.0	213596.0	0.0	1	horizontal	1
11.225640	7.0	3.0	80.0	-51.6043	26255800.0	975.0	65.0	930.0	45.0	1095.0	256.0	212206.0	0.0	1	horizontal	1
11.326260	7.0	3.0	80.0	-51.3275	23780200.0	975.0	48.0	852.0	80.0	1049.0	264.0	253279.0	0.0	1	horizontal	1
11.426837	7.0	3.0	80.0	-51.5629	23952300.0	975.0	39.0	842.0	98.0	1031.0	241.0	218943.0	0.0	1	horizontal	1
11.527201	7.0	3.0	80.0	-51.3262	25313300.0	975.0	31.0	892.0	47.0	1156.0	311.0	270648.0	0.0	1	horizontal	1
11.627599	7.0	3.0	80.0	-51.5119	22835400.0	975.0	81.0	795.0	173.0	962.0	245.0	188757.0	0.0	1	horizontal	1
11.727604	6.5575	2.72727	80.0	-51.0876	26358100.0	848.947	48.0	913.0	88.0	1013.0	115.0	168130.0	0.0	1	horizontal	1
11.827807	8.7306	2.1347	80.0	-51.4612	18736900.0	880.682	6.0	683.0	11.0	1105.0	149.0	186542.0	0.0	1	horizontal	1
11.928076	8.7374	2.1313	80.0	-51.5212	20872800.0	880.312	9.0	754.0	12.0	1156.0	169.0	199325.0	0.0	1	horizontal	1
12.028077	8.14348	2.10326	80.0	-51.7315	26021100.0	821.355	9.0	920.0	22.0	1101.0	121.0	159680.0	0.0	1	horizontal	1
12.128969	8.70201	2.149	80.0	-51.5559	18989100.0	882.241	16.0	698.0	26.0	1126.0	133.0	167360.0	0.0	1	horizontal	1
12.228970	8.25495	2.10272	80.0	-51.8416	22856200.0	830.791	16.0	808.0	23.0	1093.0	125.0	153173.0	0.0	1	horizontal	1
12.329031	8.13504	2.26277	80.0	-51.4818	23164900.0	862.99	59.0	822.0	50.0	1035.0	150.0	189517.0	0.0	1	horizontal	1
12.430430	8.64697	2.16138	80.0	-51.1052	18509200.0	880.988	4.0	694.0	31.0	1124.0	150.0	196218.0	0.0	1	horizontal	1
12.531851	8.71627	2.14186	80.0	-51.5883	19495500.0	881.463	4.0	719.0	21.0	1132.0	143.0	168367.0	0.0	1	horizontal	1
12.632592	8.75558	2.12221	80.0	-51.8966	23748500.0	879.321	4.0	851.0	70.0	1152.0	152.0	190629.0	0.0	1	horizontal	1
12.734813	7.13398	2.93301	80.0	-51.0743	22787600.0	967.698	110.0	821.0	119.0	991.0	224.0	207345.0	0.0	1	horizontal	1
