time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100920	7.0	3.0	80.0	-60.9904	6206890.0	975.0	1.0	209.0	2.0	1178.0	147.0	92598.0	0.0	2	vertical2	1
8.201435	7.0343	3.0	78.6282	-58.5469	17283300.0	960.081	2.0	554.0	29.0	1173.0	216.0	82553.0	0.0	2	vertical2	1
8.302651	6.45268	3.0	79.9544	-57.1072	27025500.0	921.038	23.0	877.0	98.0	1089.0	124.0	16672.0	0.0	2	vertical2	1
8.403848	7.0	3.0	80.0	-57.4538	11070300.0	975.0	0.0	357.0	0.0	1217.0	134.0	54105.0	0.0	2	vertical2	1
8.504687	7.0	3.0	80.0	-58.98	1560140.0	975.0	0.0	50.0	3.0	1170.0	37.0	17557.0	0.0	2	vertical2	1
8.604839	7.0	3.0	80.0	-59.0	2012300.0	975.0	2.0	65.0	5.0	1157.0	54.0	5097.0	0.0	2	vertical2	1
8.705605	7.0	3.0	80.0	-58.1	937096.0	975.0	35.0	30.0	3.0	1131.0	27.0	21676.0	0.0	2	vertical2	1
8.806578	7.0069	3.0	79.7241	-58.9724	4488850.0	972.0	20.0	145.0	20.0	1121.0	93.0	41937.0	0.0	2	vertical2	1
8.908295	7.0	3.0	80.0	-60.0385	804857.0	975.0	11.0	26.0	1.0	1240.0	18.0	13426.0	0.0	2	vertical2	1
9.009483	5.57627	3.0	80.0	-60.1356	1834820.0	836.186	12.0	59.0	33.0	975.0	14.0	1025.0	0.0	2	vertical2	1
9.110524	8.33299	2.01127	79.7951	-63.4385	30333700.0	809.135	116.0	976.0	207.0	810.0	25.0	8251.0	0.0	2	vertical2	1
9.213086	7.70222	2.32889	78.7556	-62.7911	6873530.0	830.6	10.0	225.0	35.0	1146.0	49.0	8949.0	0.0	2	vertical2	1
9.313286	7.0	3.0	80.0	-60.1475	1900490.0	975.0	0.0	61.0	2.0	1174.0	49.0	25878.0	0.0	2	vertical2	1
9.414009	7.0	3.0	80.0	-58.454	14543600.0	975.0	1.0	467.0	2.0	1176.0	96.0	25297.0	0.0	2	vertical2	1
9.516262	7.0	3.0	80.0	-58.3386	7693860.0	975.0	0.0	251.0	6.0	1259.0	123.0	50131.0	0.0	2	vertical2	1
9.617927	7.0	3.0	80.0	-54.8837	2661620.0	975.0	0.0	86.0	1.0	1229.0	53.0	21647.0	0.0	2	vertical2	1
9.718542	7.0	3.0	80.0	-57.9333	1876290.0	975.0	0.0	60.0	0.0	1218.0	47.0	9352.0	0.0	2	vertical2	1
9.819191	7.0	3.0	80.0	-57.0455	1375670.0	975.0	0.0	44.0	0.0	1257.0	37.0	33553.0	0.0	2	vertical2	1
9.922238	7.0	3.0	80.0	-61.0577	4763580.0	975.0	3.0	156.0	15.0	1195.0	96.0	50498.0	0.0	2	vertical2	1
10.022562	7.0	3.0	80.0	-61.4596	13505400.0	975.0	0.0	433.0	2.0	1200.0	172.0	54151.0	0.0	2	vertical2	1
