time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100236	7.0	3.0	80.0	-38.3628	36071900.0	975.0	5.0	1152.0	18.0	1158.0	15.0	2377.0	0.0	1	vertical3	1
8.200243	7.0	3.0	80.0	-38.1833	37506800.0	975.0	2.0	1195.0	23.0	1193.0	11.0	8219.0	0.0	1	vertical3	1
8.300879	7.0	3.0	80.0	-38.1247	37462000.0	975.0	1.0	1203.0	2.0	1220.0	9.0	4109.0	0.0	1	vertical3	1
8.402539	7.0	3.0	80.0	-38.4152	35659900.0	975.0	17.0	1156.0	40.0	1174.0	7.0	76.0	0.0	1	vertical3	1
8.504035	7.0	3.0	80.0	-38.227	37981100.0	975.0	8.0	1229.0	33.0	1242.0	10.0	4125.0	0.0	1	vertical3	1
8.604272	7.0	3.0	80.0	-38.355	36574100.0	975.0	1.0	1169.0	7.0	1173.0	7.0	11.0	0.0	1	vertical3	1
8.704278	7.0	3.0	80.0	-38.2239	34283700.0	975.0	20.0	1094.0	14.0	1215.0	4.0	27.0	0.0	1	vertical3	1
8.804667	7.0	3.0	80.0	-38.3043	12240200.0	975.0	20.0	391.0	11.0	1221.0	1.0	108.0	0.0	1	vertical3	1
8.905176	7.00346	3.0	80.0	-38.4169	27020200.0	975.676	33.0	866.0	22.0	1121.0	5.0	5215.0	0.0	1	vertical3	1
9.006121	7.00091	3.0	80.0	-38.3854	34026600.0	975.178	25.0	1095.0	46.0	1157.0	7.0	108.0	0.0	1	vertical3	1
9.107083	7.0	3.0	80.0	-38.4259	30141700.0	975.0	26.0	972.0	46.0	1178.0	6.0	252.0	0.0	1	vertical3	1
9.207659	7.0	3.0	80.0	-38.1908	35324200.0	975.0	21.0	1132.0	21.0	1172.0	10.0	62.0	0.0	1	vertical3	1
9.307900	7.0	3.0	80.0	-38.3092	38486700.0	975.0	18.0	1229.0	41.0	1173.0	3.0	3.0	0.0	1	vertical3	1
9.408100	7.0	3.0	80.0	-38.522	37026600.0	975.0	4.0	1182.0	32.0	1164.0	10.0	4110.0	0.0	1	vertical3	1
9.509458	7.0	3.0	80.0	-38.3849	35751400.0	975.0	2.0	1156.0	2.0	1182.0	11.0	8202.0	0.0	1	vertical3	1
9.610273	7.0	3.0	80.0	-38.3141	36129000.0	975.0	2.0	1159.0	29.0	1166.0	7.0	37.0	0.0	1	vertical3	1
9.710968	7.00309	3.0	80.0	-38.1327	10094100.0	975.602	98.0	324.0	13.0	1135.0	5.0	546.0	0.0	1	vertical3	1
9.812725	7.0	3.0	80.0	-38.3415	26285900.0	975.0	97.0	852.0	46.0	1030.0	7.0	502.0	0.0	1	vertical3	1
9.913455	7.0	3.0	80.0	-38.3686	35302100.0	975.0	21.0	1134.0	38.0	1153.0	7.0	4152.0	0.0	1	vertical3	1
10.014305	7.00139	3.0	80.0	-38.2524	22435000.0	975.27	46.0	721.0	34.0	1191.0	8.0	191.0	0.0	1	vertical3	1
10.114968	7.0	3.0	80.0	-38.109	14598700.0	975.0	53.0	468.0	18.0	1105.0	4.0	722.0	0.0	1	vertical3	1
10.215157	7.0051	3.0	80.0	-38.2803	24623600.0	975.994	35.0	785.0	22.0	1211.0	10.0	4712.0	0.0	1	vertical3	1
10.315255	7.0	3.0	80.0	-38.3591	33260700.0	975.0	15.0	1061.0	62.0	1141.0	13.0	222.0	0.0	1	vertical3	1
10.415527	7.0	3.0	80.0	-38.3218	35181000.0	975.0	2.0	1125.0	44.0	1129.0	6.0	49.0	0.0	1	vertical3	1
10.517115	7.0	3.0	80.0	-38.5393	37327000.0	975.0	0.0	1209.0	24.0	1192.0	4.0	7.0	0.0	1	vertical3	1
10.620245	7.0	3.0	80.0	-38.575	36325500.0	975.0	1.0	1193.0	47.0	1177.0	8.0	32.0	0.0	1	vertical3	1
10.720526	7.0	3.0	80.0	-38.3397	31302200.0	975.0	18.0	1001.0	23.0	1162.0	5.0	31.0	0.0	1	vertical3	1
10.820567	7.0	3.0	80.0	-38.4492	31785300.0	975.0	38.0	1013.0	46.0	1132.0	9.0	319.0	0.0	1	vertical3	1
10.921355	7.00221	3.0	80.0	-38.323	14050300.0	975.431	87.0	452.0	25.0	1130.0	4.0	51.0	0.0	1	vertical3	1
11.023730	7.00194	3.0	80.0	-38.233	15769300.0	975.379	77.0	515.0	13.0	1106.0	4.0	1257.0	0.0	1	vertical3	1
11.125401	7.00149	3.0	80.0	-38.4405	20752500.0	975.29	55.0	672.0	22.0	1191.0	4.0	541.0	0.0	1	vertical3	1
11.226994	7.0	3.0	80.0	-38.4788	21094000.0	975.0	79.0	683.0	44.0	1134.0	19.0	263.0	0.0	1	vertical3	1
11.327012	7.0	3.0	80.0	-38.4798	34136700.0	975.0	12.0	1088.0	41.0	1104.0	12.0	4393.0	0.0	1	vertical3	1
11.427540	7.0	3.0	80.0	-38.4621	36249100.0	975.0	0.0	1162.0	42.0	1173.0	6.0	46.0	0.0	1	vertical3	1
11.529314	7.0	3.0	80.0	-38.3771	35001100.0	975.0	1.0	1135.0	5.0	1167.0	15.0	8229.0	0.0	1	vertical3	1
11.629420	7.0	3.0	80.0	-38.4101	36403200.0	975.0	11.0	1163.0	14.0	1179.0	9.0	40.0	0.0	1	vertical3	1
11.729786	7.0	3.0	80.0	-38.4568	34755200.0	975.0	27.0	1112.0	69.0	1131.0	11.0	79.0	0.0	1	vertical3	1
11.830933	7.0	3.0	80.0	-38.4697	36869500.0	975.0	1.0	1188.0	13.0	1197.0	9.0	21.0	0.0	1	vertical3	1
11.930991	7.0	3.0	80.0	-38.4515	36529100.0	975.0	0.0	1165.0	3.0	1194.0	5.0	28.0	0.0	1	vertical3	1
12.034040	7.0	3.0	80.0	-38.3558	34400600.0	975.0	10.0	1130.0	44.0	1168.0	11.0	4183.0	0.0	1	vertical3	1
12.134923	7.0	3.0	80.0	-38.4336	33252200.0	975.0	12.0	1070.0	13.0	1246.0	15.0	4218.0	0.0	1	vertical3	1
12.235226	7.0	3.0	80.0	-38.5159	13695900.0	975.0	93.0	440.0	43.0	1040.0	7.0	711.0	0.0	1	vertical3	1
12.336264	7.0	3.0	80.0	-38.4007	36409000.0	975.0	3.0	1173.0	26.0	1198.0	8.0	51.0	0.0	1	vertical3	1
12.436305	7.0	3.0	80.0	-38.4002	38313200.0	975.0	1.0	1222.0	1.0	1230.0	8.0	4106.0	0.0	1	vertical3	1
12.536806	7.0	3.0	80.0	-38.5246	35414400.0	975.0	1.0	1136.0	67.0	1136.0	23.0	12355.0	0.0	1	vertical3	1
12.636949	7.0	3.0	80.0	-38.3513	30733000.0	975.0	64.0	982.0	24.0	1087.0	9.0	4225.0	0.0	1	vertical3	1
12.737309	7.0	3.0	80.0	-38.4895	37251800.0	975.0	1.0	1193.0	33.0	1175.0	5.0	35.0	0.0	1	vertical3	1
12.839000	7.003	3.0	80.0	-38.6342	20563300.0	975.585	34.0	667.0	21.0	1179.0	2.0	462.0	0.0	1	vertical3	1
12.939610	7.0	3.0	80.0	-38.376	19016100.0	975.0	92.0	609.0	46.0	1033.0	6.0	522.0	0.0	1	vertical3	1
13.040623	7.0	3.0	80.0	-38.4199	34360700.0	975.0	3.0	1105.0	27.0	1118.0	5.0	40.0	0.0	1	vertical3	1
13.142115	7.0	3.0	80.0	-38.5567	24277500.0	975.0	36.0	785.0	41.0	1182.0	12.0	4298.0	0.0	1	vertical3	1
13.244392	7.00272	3.0	80.0	-38.5886	11246000.0	975.531	78.0	367.0	9.0	1051.0	4.0	930.0	0.0	1	vertical3	1
13.345781	7.0	3.0	80.0	-38.3962	31161400.0	975.0	37.0	1007.0	9.0	1147.0	9.0	4253.0	0.0	1	vertical3	1
13.446110	7.0	3.0	80.0	-38.3884	38391100.0	975.0	5.0	1228.0	17.0	1245.0	14.0	4122.0	0.0	1	vertical3	1
13.546662	7.0	3.0	80.0	-38.3727	36741400.0	975.0	1.0	1178.0	6.0	1176.0	2.0	5.0	0.0	1	vertical3	1
13.646869	7.0	3.0	80.0	-38.3878	35989400.0	975.0	14.0	1150.0	55.0	1132.0	5.0	37.0	0.0	1	vertical3	1
13.752927	7.0	3.0	80.0	-38.4642	34729700.0	975.0	0.0	1174.0	10.0	1166.0	5.0	19.0	0.0	1	vertical3	1
13.854336	7.0	3.0	80.0	-38.5646	40697700.0	975.0	1.0	1316.0	1.0	1334.0	3.0	3.0	0.0	1	vertical3	1
13.955556	7.0	3.0	80.0	-38.3585	34012700.0	975.0	12.0	1099.0	57.0	1158.0	6.0	116.0	0.0	1	vertical3	1
14.055613	7.0	3.0	80.0	-38.4523	23367500.0	975.0	33.0	745.0	25.0	1153.0	3.0	428.0	0.0	1	vertical3	1
14.156529	7.00277	3.0	80.0	-38.3454	22389900.0	975.541	70.0	721.0	39.0	1052.0	6.0	393.0	0.0	1	vertical3	1
14.259118	7.0	3.0	79.8595	-38.4649	26089200.0	973.156	62.0	854.0	61.0	1112.0	14.0	302.0	0.0	1	vertical3	1
14.359441	7.0	3.0	80.0	-38.306	36589600.0	975.0	3.0	1170.0	28.0	1174.0	9.0	32.0	0.0	1	vertical3	1
14.461931	7.0	3.0	80.0	-38.4655	37689000.0	975.0	14.0	1231.0	37.0	1241.0	7.0	47.0	0.0	1	vertical3	1
14.562688	7.00085	3.0	80.0	-38.5217	36510700.0	975.166	16.0	1173.0	40.0	1213.0	12.0	8247.0	0.0	1	vertical3	1
14.664790	7.00125	3.0	80.0	-38.368	24533500.0	975.244	62.0	799.0	62.0	1111.0	7.0	4496.0	0.0	1	vertical3	1
14.765479	7.0	3.0	80.0	-38.5019	33175900.0	975.0	46.0	1066.0	21.0	1171.0	9.0	103.0	0.0	1	vertical3	1
14.866421	7.01913	3.0	78.8525	-38.4973	34105900.0	961.325	11.0	1098.0	88.0	1107.0	7.0	120.0	0.0	1	vertical3	1
14.966504	7.0	3.0	80.0	-38.5533	38547100.0	975.0	4.0	1229.0	14.0	1232.0	5.0	18.0	0.0	1	vertical3	1
15.066677	7.0	3.0	80.0	-38.4314	35859300.0	975.0	0.0	1145.0	0.0	1175.0	8.0	4125.0	0.0	1	vertical3	1
15.169587	7.0	3.0	80.0	-38.5009	34263300.0	975.0	13.0	1124.0	14.0	1174.0	9.0	65.0	0.0	1	vertical3	1
15.269596	7.0	3.0	80.0	-38.6621	36752000.0	975.0	5.0	1172.0	26.0	1180.0	12.0	53.0	0.0	1	vertical3	1
15.370820	7.00128	3.0	80.0	-38.4898	24233300.0	975.249	6.0	782.0	0.0	1198.0	2.0	401.0	0.0	1	vertical3	1
15.471211	7.00189	3.0	80.0	-38.3792	16566200.0	975.368	72.0	530.0	42.0	1076.0	11.0	4681.0	0.0	1	vertical3	1
15.572784	7.0	3.0	80.0	-38.416	19286200.0	975.0	62.0	625.0	20.0	1121.0	8.0	4106.0	0.0	1	vertical3	1
15.672788	7.00115	3.0	80.0	-38.4249	27156200.0	975.225	56.0	866.0	55.0	1049.0	12.0	4849.0	0.0	1	vertical3	1
15.772794	7.0	3.0	80.0	-38.4534	36360200.0	975.0	2.0	1160.0	26.0	1173.0	9.0	4126.0	0.0	1	vertical3	1
15.873158	7.00315	3.0	80.0	-38.2709	19817000.0	975.614	29.0	635.0	1.0	1153.0	5.0	4524.0	0.0	1	vertical3	1
15.973326	7.00706	3.0	80.0	-38.5741	13304500.0	976.224	67.0	425.0	25.0	1033.0	5.0	725.0	0.0	1	vertical3	1
16.074546	7.0	3.0	80.0	-38.3873	29815300.0	975.0	7.0	963.0	32.0	1204.0	6.0	36.0	0.0	1	vertical3	1
16.174856	7.00538	3.0	80.0	-38.1828	5804250.0	976.048	117.0	186.0	22.0	1011.0	3.0	1085.0	0.0	1	vertical3	1
16.275946	7.00117	3.0	80.0	-38.5674	26490600.0	975.229	49.0	853.0	35.0	1124.0	11.0	8498.0	0.0	1	vertical3	1
16.376785	7.0	3.0	80.0	-38.4704	35171000.0	975.0	0.0	1131.0	3.0	1138.0	10.0	4106.0	0.0	1	vertical3	1
16.477654	7.00122	3.0	80.0	-38.4549	25519300.0	975.238	23.0	820.0	14.0	1144.0	5.0	145.0	0.0	1	vertical3	1
16.578435	7.00285	3.0	80.0	-38.3818	10928500.0	975.556	112.0	351.0	39.0	1065.0	4.0	947.0	0.0	1	vertical3	1
16.680186	7.0	3.0	80.0	-38.3835	37453100.0	975.0	0.0	1215.0	0.0	1219.0	6.0	4100.0	0.0	1	vertical3	1
