time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.102048	7.0	3.0	80.0	-55.4811	13800400.0	975.0	61.0	449.0	22.0	1036.0	143.0	22878.0	0.0	6	eventail	1
8.202446	7.0	3.0	80.0	-55.4175	23852800.0	975.0	16.0	764.0	42.0	1151.0	239.0	37294.0	0.0	6	eventail	1
8.302447	7.0	3.0	80.0	-55.3839	23350400.0	975.0	7.0	745.0	13.0	1151.0	229.0	33199.0	0.0	6	eventail	1
8.404526	7.0	3.0	80.0	-55.4169	25525300.0	975.0	2.0	830.0	18.0	1194.0	212.0	24947.0	0.0	6	eventail	1
8.505835	7.0	3.0	80.0	-55.3994	21246000.0	975.0	24.0	686.0	30.0	1108.0	193.0	45452.0	0.0	6	eventail	1
8.605958	7.0	3.0	80.0	-55.422	23713300.0	975.0	12.0	756.0	48.0	1169.0	198.0	53760.0	0.0	6	eventail	1
8.707096	7.0	3.0	80.0	-55.3461	23475700.0	975.0	0.0	757.0	35.0	1125.0	212.0	41370.0	0.0	6	eventail	1
8.807506	7.0	3.0	80.0	-55.3324	22738100.0	975.0	6.0	728.0	49.0	1135.0	200.0	41414.0	0.0	6	eventail	1
8.908226	7.0	3.0	80.0	-55.5083	24260800.0	975.0	2.0	779.0	27.0	1170.0	212.0	20897.0	0.0	6	eventail	1
9.009783	7.0	3.0	80.0	-55.5192	23317200.0	975.0	23.0	755.0	51.0	1187.0	230.0	33255.0	0.0	6	eventail	1
9.110899	7.0	3.0	80.0	-55.2934	21443000.0	975.0	19.0	692.0	21.0	1206.0	212.0	29094.0	0.0	6	eventail	1
9.210908	7.0	3.0	80.0	-55.392	19572800.0	975.0	34.0	625.0	50.0	1041.0	180.0	29254.0	0.0	6	eventail	1
9.311459	7.0	3.0	80.0	-55.3379	25224200.0	975.0	4.0	808.0	22.0	1213.0	223.0	25000.0	0.0	6	eventail	1
9.412089	7.0	3.0	80.0	-55.3513	23187600.0	975.0	7.0	743.0	7.0	1180.0	225.0	16828.0	0.0	6	eventail	1
9.512825	7.0	3.0	80.0	-55.3795	21866800.0	975.0	2.0	701.0	9.0	1149.0	227.0	25033.0	0.0	6	eventail	1
9.614239	7.0	3.0	80.0	-55.2672	22930200.0	975.0	6.0	741.0	8.0	1195.0	221.0	20961.0	0.0	6	eventail	1
9.714638	7.0	3.0	80.0	-55.1981	23538500.0	975.0	16.0	752.0	33.0	1174.0	214.0	33205.0	0.0	6	eventail	1
9.815285	7.0	3.0	80.0	-55.3722	19260400.0	975.0	15.0	618.0	7.0	1079.0	211.0	45524.0	0.0	6	eventail	1
9.915988	7.0	3.0	80.0	-55.2925	24966800.0	975.0	9.0	800.0	37.0	1194.0	236.0	33199.0	0.0	6	eventail	1
10.017974	7.0	3.0	80.0	-55.3153	25578400.0	975.0	9.0	831.0	19.0	1198.0	226.0	49539.0	0.0	6	eventail	1
10.118152	7.0	3.0	80.0	-55.3418	23370600.0	975.0	5.0	746.0	19.0	1155.0	226.0	49580.0	0.0	6	eventail	1
10.219076	7.0	3.0	80.0	-55.3566	22730700.0	975.0	16.0	732.0	30.0	1122.0	194.0	41379.0	0.0	6	eventail	1
10.319326	7.0	3.0	80.0	-55.2173	26806600.0	975.0	3.0	856.0	26.0	1242.0	212.0	29086.0	0.0	6	eventail	1
10.419664	7.0	3.0	80.0	-55.3747	22440500.0	975.0	13.0	718.0	45.0	1132.0	226.0	41421.0	0.0	6	eventail	1
10.519888	7.0	3.0	80.0	-55.447	24537000.0	975.0	17.0	783.0	69.0	1140.0	213.0	33193.0	0.0	6	eventail	1
10.622715	7.0	3.0	80.0	-55.2525	21513800.0	975.0	21.0	705.0	11.0	1181.0	239.0	29165.0	0.0	6	eventail	1
10.726171	7.0	3.0	80.0	-55.5892	21945700.0	975.0	9.0	723.0	39.0	1197.0	238.0	49662.0	0.0	6	eventail	1
10.826656	7.0	3.0	80.0	-55.4286	21012400.0	975.0	51.0	672.0	59.0	1083.0	196.0	33238.0	0.0	6	eventail	1
10.927777	7.0	3.0	80.0	-55.4414	22765200.0	975.0	13.0	734.0	39.0	1151.0	199.0	33223.0	0.0	6	eventail	1
11.030847	7.0	3.0	80.0	-55.325	18243400.0	975.0	49.0	600.0	36.0	1104.0	178.0	29211.0	0.0	6	eventail	1
11.132290	7.0	3.0	80.0	-55.3789	20799900.0	975.0	39.0	673.0	27.0	1166.0	181.0	16908.0	0.0	6	eventail	1
11.233899	7.0	3.0	80.0	-55.3299	24342800.0	975.0	8.0	788.0	39.0	1180.0	222.0	29103.0	0.0	6	eventail	1
11.334465	7.0	3.0	80.0	-55.6551	23373900.0	975.0	6.0	748.0	16.0	1169.0	239.0	49590.0	0.0	6	eventail	1
11.435722	7.0	3.0	80.0	-55.6467	25856400.0	975.0	0.0	835.0	10.0	1196.0	246.0	37236.0	0.0	6	eventail	1
11.535951	7.0	3.0	80.0	-55.4779	25493000.0	975.0	11.0	814.0	49.0	1177.0	217.0	37275.0	0.0	6	eventail	1
11.636866	7.0	3.0	80.0	-55.6075	24136600.0	975.0	21.0	777.0	21.0	1154.0	221.0	53647.0	0.0	6	eventail	1
11.737494	7.0	3.0	80.0	-55.3839	27128400.0	975.0	1.0	870.0	20.0	1147.0	170.0	28985.0	0.0	6	eventail	1
11.837544	7.0	3.0	80.0	-55.5087	25146500.0	975.0	2.0	802.0	5.0	1173.0	214.0	29033.0	0.0	6	eventail	1
11.939760	7.0	3.0	80.0	-55.1819	24135900.0	975.0	15.0	786.0	44.0	1152.0	200.0	33179.0	0.0	6	eventail	1
12.040016	7.0	3.0	80.0	-55.6058	21736600.0	975.0	7.0	695.0	34.0	1198.0	229.0	33305.0	0.0	6	eventail	1
12.142320	7.0	3.0	80.0	-55.5734	23963700.0	975.0	3.0	783.0	21.0	1199.0	218.0	53686.0	0.0	6	eventail	1
12.243634	7.0	3.0	80.0	-55.461	25376400.0	975.0	15.0	820.0	44.0	1165.0	201.0	20869.0	0.0	6	eventail	1
12.346286	7.0	3.0	80.0	-55.4588	25522700.0	975.0	5.0	837.0	61.0	1204.0	229.0	45484.0	0.0	6	eventail	1
