time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100545	8.0	3.0	80.0	-46.0	187975.0	1170.0	35.0	6.0	0.0	1171.0	6.0	4316.0	0.0	4	vertical	1
8.201104	8.0	3.0	80.0	-45.75	125260.0	1170.0	47.0	4.0	0.0	1192.0	4.0	1085.0	0.0	4	vertical	1
8.302778	8.0	3.0	80.0	-45.7143	216830.0	1170.0	26.0	7.0	0.0	1218.0	6.0	1379.0	0.0	4	vertical	1
8.404152	8.0	3.0	80.0	-45.8	155404.0	1170.0	21.0	5.0	0.0	1159.0	5.0	9718.0	0.0	4	vertical	1
8.505554	8.0	3.0	80.0	-46.0	341628.0	1170.0	49.0	11.0	0.0	1192.0	11.0	13445.0	0.0	4	vertical	1
8.605978	7.00538	3.0	80.0	-44.7097	17407400.0	976.048	25.0	558.0	43.0	1135.0	52.0	26043.0	0.0	4	vertical	1
8.705982	7.00901	3.0	80.0	-44.7874	17386200.0	976.757	43.0	555.0	28.0	1112.0	56.0	24333.0	0.0	4	vertical	1
8.806580	7.00109	3.0	80.0	-44.6612	28731400.0	975.212	6.0	921.0	7.0	1222.0	77.0	39232.0	0.0	4	vertical	1
8.909725	8.0	3.0	80.0	-45.75	122351.0	1170.0	46.0	4.0	1.0	1248.0	3.0	2893.0	0.0	4	vertical	1
9.010101	7.08232	3.0	77.5787	-44.5448	12946600.0	951.61	63.0	413.0	5.0	1202.0	30.0	5214.0	0.0	4	vertical	1
9.110778	8.0	3.0	80.0	-45.6	156481.0	1170.0	31.0	5.0	2.0	1192.0	3.0	2957.0	0.0	4	vertical	1
9.212427	8.0	3.0	80.0	-45.6	154984.0	1170.0	35.0	5.0	0.0	1203.0	5.0	3535.0	0.0	4	vertical	1
9.312551	8.0	3.0	80.0	-45.5556	283148.0	1170.0	54.0	9.0	0.0	1231.0	9.0	1244.0	0.0	4	vertical	1
9.412842	7.0363	3.0	78.5481	-44.4955	17226300.0	959.211	33.0	551.0	15.0	1070.0	40.0	21041.0	0.0	4	vertical	1
9.515053	7.00101	3.0	80.0	-44.5339	30279700.0	975.198	3.0	987.0	41.0	1194.0	95.0	49401.0	0.0	4	vertical	1
9.615973	7.02947	3.0	78.9687	-44.4733	16884100.0	964.503	42.0	543.0	54.0	1193.0	46.0	12882.0	0.0	4	vertical	1
9.717473	7.03322	3.0	80.0	-44.4485	9301400.0	981.047	58.0	301.0	16.0	1081.0	45.0	33673.0	0.0	4	vertical	1
9.818414	7.02517	3.0	79.2617	-44.6208	18502400.0	968.28	19.0	596.0	0.0	1195.0	37.0	27262.0	0.0	4	vertical	1
9.919698	7.00393	3.0	80.0	-44.5524	23644100.0	975.766	33.0	764.0	13.0	1089.0	57.0	31022.0	0.0	4	vertical	1
10.020497	7.0	3.0	80.0	-44.4177	28548000.0	975.0	2.0	917.0	38.0	1169.0	134.0	65826.0	0.0	4	vertical	1
10.122431	7.0	3.0	80.0	-44.3184	26163700.0	975.0	13.0	851.0	25.0	1155.0	111.0	61773.0	0.0	4	vertical	1
10.223361	7.00126	3.0	80.0	-44.3832	24769800.0	975.245	8.0	796.0	33.0	1108.0	105.0	69977.0	0.0	4	vertical	1
10.325130	7.00138	3.0	80.0	-44.571	22385300.0	975.269	10.0	725.0	25.0	1192.0	81.0	49587.0	0.0	4	vertical	1
10.426784	7.00557	3.0	80.0	-44.6253	22164300.0	976.086	24.0	718.0	39.0	1128.0	78.0	33292.0	0.0	4	vertical	1
10.529047	7.0	3.0	80.0	-44.8948	23017700.0	975.0	12.0	751.0	37.0	1084.0	55.0	24927.0	0.0	4	vertical	1
10.631000	7.0	3.0	80.0	-45.3529	35140500.0	975.0	0.0	1142.0	59.0	1174.0	25.0	12381.0	0.0	4	vertical	1
10.731988	7.01839	3.0	80.0	-45.0351	18587000.0	978.587	26.0	598.0	22.0	1121.0	48.0	25013.0	0.0	4	vertical	1
10.832816	7.00313	3.0	80.0	-44.6942	29820000.0	975.611	4.0	958.0	72.0	1105.0	49.0	12615.0	0.0	4	vertical	1
10.933775	7.0	3.0	80.0	-44.7729	25699700.0	975.0	10.0	828.0	25.0	1134.0	76.0	29005.0	0.0	4	vertical	1
11.034211	7.01974	3.0	79.386	-44.6075	28525200.0	968.586	2.0	912.0	24.0	1127.0	91.0	41199.0	0.0	4	vertical	1
11.137091	7.0	3.0	80.0	-44.8832	26074400.0	975.0	3.0	856.0	23.0	1156.0	138.0	84288.0	0.0	4	vertical	1
11.238053	7.0	3.0	80.0	-45.1631	29156800.0	975.0	2.0	938.0	45.0	1167.0	120.0	59670.0	0.0	4	vertical	1
11.338447	6.92784	2.9201	80.0	-44.8028	24259900.0	944.476	2.0	776.0	142.0	968.0	115.0	74070.0	0.0	4	vertical	1
11.439100	7.42975	2.16293	80.0	-45.961	26447300.0	761.869	2.0	847.0	183.0	832.0	50.0	12450.0	0.0	4	vertical	1
11.539927	8.00919	2.01654	79.5956	-46.7601	33832700.0	779.909	1.0	1088.0	27.0	1131.0	33.0	4165.0	0.0	4	vertical	1
11.641624	8.67115	2.01644	80.0	-46.1599	20593600.0	842.339	0.0	669.0	26.0	1135.0	115.0	33260.0	0.0	4	vertical	1
11.743549	8.80571	2.09714	80.0	-46.88	10804600.0	876.589	1.0	350.0	18.0	1098.0	96.0	41728.0	0.0	4	vertical	1
11.844314	7.00118	3.0	80.0	-47.0284	26371900.0	975.23	6.0	846.0	133.0	947.0	65.0	41194.0	0.0	4	vertical	1
11.944906	7.0	3.0	80.0	-45.9944	33347900.0	975.0	6.0	1070.0	17.0	1224.0	97.0	45227.0	0.0	4	vertical	1
12.045308	7.24528	3.0	80.0	-47.0377	1661190.0	1022.83	4.0	53.0	0.0	1261.0	11.0	132.0	0.0	4	vertical	1
12.145697	7.05722	3.0	79.4278	-45.9493	24027100.0	977.146	21.0	769.0	51.0	1053.0	35.0	17793.0	0.0	4	vertical	1
12.247460	7.0	3.0	80.0	-46.2195	27522300.0	975.0	18.0	893.0	60.0	1043.0	111.0	86230.0	0.0	4	vertical	1
12.348036	7.0	3.0	80.0	-45.2707	35840900.0	975.0	0.0	1149.0	1.0	1222.0	69.0	24650.0	0.0	4	vertical	1
12.448042	7.0	3.0	80.0	-45.0904	27784600.0	975.0	1.0	885.0	0.0	1220.0	193.0	82276.0	0.0	4	vertical	1
12.548381	7.01075	3.0	80.0	-44.8575	34936700.0	977.097	16.0	1116.0	51.0	1148.0	19.0	4159.0	0.0	4	vertical	1
12.648948	7.04194	3.0	80.0	-45.0645	38706000.0	983.177	1.0	1240.0	91.0	1170.0	4.0	4117.0	0.0	4	vertical	1
12.749323	7.0	3.0	80.0	-44.7113	37558400.0	975.0	1.0	1202.0	1.0	1201.0	0.0	0.0	0.0	4	vertical	1
12.849483	7.00598	3.0	80.0	-44.8617	36665600.0	976.166	3.0	1171.0	4.0	1167.0	1.0	1.0	0.0	4	vertical	1
