time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100885	7.0	3.0	80.0	-39.6909	431124.0	975.0	6.0	110.0	2.0	1127.0	15.0	25743.0	0.0	4	horizontal	1
8.201464	7.01961	3.0	80.0	-40.6863	541488.0	978.824	21.0	102.0	3.0	1200.0	23.0	40961.0	0.0	4	horizontal	1
8.301484	7.0	3.0	80.0	-39.33	356908.0	975.0	0.0	100.0	3.0	1102.0	17.0	21252.0	0.0	4	horizontal	1
8.401537	7.0	3.0	80.0	-40.7739	619328.0	975.0	0.0	115.0	3.0	1183.0	25.0	44276.0	0.0	4	horizontal	1
8.502563	7.0	3.0	80.0	-40.4833	593570.0	975.0	0.0	120.0	5.0	1193.0	26.0	43922.0	0.0	4	horizontal	1
8.602873	7.0	3.0	80.0	-39.7638	526389.0	975.0	0.0	127.0	4.0	1214.0	20.0	33885.0	0.0	4	horizontal	1
8.703946	7.0	3.0	80.0	-40.2558	608511.0	975.0	1.0	129.0	8.0	1158.0	26.0	36861.0	0.0	4	horizontal	1
8.804157	7.0	3.0	80.0	-39.825	508331.0	975.0	20.0	120.0	4.0	1201.0	19.0	32763.0	0.0	4	horizontal	1
8.904887	7.0	3.0	80.0	-40.1148	540216.0	975.0	0.0	122.0	3.0	1212.0	22.0	40951.0	0.0	4	horizontal	1
9.005247	7.0	3.0	80.0	-39.5	443124.0	975.0	13.0	118.0	4.0	1214.0	14.0	24569.0	0.0	4	horizontal	1
9.105788	7.0875	3.0	80.0	-42.1625	559116.0	992.062	2.0	80.0	6.0	1135.0	23.0	36892.0	0.0	4	horizontal	1
9.206885	7.0	3.0	80.0	-42.6019	844750.0	975.0	0.0	108.0	6.0	1169.0	37.0	65532.0	0.0	4	horizontal	1
