time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100201	7.00464	3.0	79.9072	-48.6102	11771300.0	974.13	50.0	431.0	75.0	1019.0	215.0	183743.0	0.0	3	left	1
8.200337	7.00475	3.0	79.905	-46.8242	10655700.0	974.109	0.0	421.0	72.0	986.0	214.0	196353.0	0.0	3	left	1
8.300377	7.03471	2.9718	80.0	-48.6573	12619400.0	970.061	21.0	461.0	64.0	1106.0	247.0	186854.0	0.0	3	left	1
8.401042	7.08696	2.95652	80.0	-52.0217	2876390.0	970.261	2.0	92.0	24.0	1107.0	44.0	29681.0	0.0	3	left	1
8.501223	6.89908	2.41284	80.0	-41.5872	2061990.0	792.468	13.0	109.0	8.0	1063.0	43.0	45336.0	0.0	3	left	1
8.601522	5.79231	2.76923	80.0	-32.5538	1181590.0	789.308	0.0	130.0	3.0	1143.0	33.0	46797.0	0.0	3	left	1
8.701584	6.51667	2.925	80.0	-30.175	716554.0	905.075	0.0	120.0	11.0	1132.0	27.0	43273.0	0.0	3	left	1
8.802332	5.87582	2.90196	80.0	-34.3725	1701380.0	835.588	2.0	153.0	4.0	1111.0	46.0	61393.0	0.0	3	left	1
8.904094	6.75688	3.0	80.0	-47.1743	11032900.0	951.296	62.0	436.0	47.0	1054.0	243.0	229072.0	0.0	3	left	1
9.004365	6.52885	3.0	80.0	-45.9952	10128900.0	929.062	33.0	416.0	42.0	1111.0	247.0	271778.0	0.0	3	left	1
9.104739	6.65197	3.0	79.8608	-46.2807	10636800.0	939.021	28.0	431.0	42.0	1131.0	253.0	243748.0	0.0	3	left	1
9.205638	6.81624	3.0	80.0	-46.6132	11641800.0	957.083	44.0	468.0	77.0	1051.0	246.0	212831.0	0.0	3	left	1
9.307053	7.0	3.0	80.0	-48.1835	10326300.0	975.0	33.0	387.0	78.0	1019.0	204.0	172225.0	0.0	3	left	1
9.408567	7.0	3.0	80.0	-47.8384	10346200.0	975.0	30.0	396.0	78.0	969.0	201.0	164509.0	0.0	3	left	1
9.508675	7.0	3.0	80.0	-51.8643	11287900.0	975.0	59.0	361.0	78.0	1020.0	182.0	107191.0	0.0	3	left	1
9.608813	7.0	3.0	80.0	-51.951	9617980.0	975.0	41.0	306.0	36.0	1061.0	189.0	82731.0	0.0	3	left	1
9.709394	6.03905	3.0	80.0	-51.0645	18397500.0	881.307	49.0	589.0	68.0	1076.0	163.0	70213.0	0.0	3	left	1
9.810292	7.0	3.0	80.0	-47.6008	12319400.0	975.0	40.0	476.0	88.0	1022.0	243.0	212469.0	0.0	3	left	1
9.910439	7.0	3.0	80.0	-50.4164	10774400.0	975.0	61.0	365.0	56.0	992.0	207.0	83742.0	0.0	3	left	1
10.010627	6.02602	2.97026	80.0	-43.5465	6052990.0	870.996	38.0	269.0	28.0	1096.0	58.0	75646.0	0.0	3	left	1
10.111005	7.5625	2.71875	80.0	-34.2812	322379.0	944.344	11.0	32.0	2.0	1138.0	12.0	15899.0	0.0	3	left	1
10.211575	7.00478	2.99761	80.0	-46.4354	10279800.0	974.739	50.0	418.0	76.0	971.0	216.0	185483.0	0.0	3	left	1
10.311815	7.0	3.0	80.0	-47.1352	11968600.0	975.0	31.0	466.0	109.0	968.0	196.0	193127.0	0.0	3	left	1
10.411999	7.00235	3.0	80.0	-50.5634	12614200.0	975.458	57.0	426.0	36.0	1081.0	244.0	148148.0	0.0	3	left	1
10.512330	7.0	3.0	80.0	-52.1399	10494100.0	975.0	33.0	336.0	42.0	1081.0	200.0	74513.0	0.0	3	left	1
10.612896	7.0	3.0	80.0	-49.0258	11665000.0	975.0	30.0	426.0	77.0	1009.0	213.0	168064.0	0.0	3	left	1
10.713122	7.0	3.0	80.0	-47.9267	12199000.0	975.0	80.0	464.0	83.0	980.0	247.0	212695.0	0.0	3	left	1
10.814532	7.0	3.0	80.0	-50.25	12192600.0	975.0	31.0	424.0	44.0	1123.0	246.0	153703.0	0.0	3	left	1
10.915180	7.0	3.0	80.0	-52.1742	10336700.0	975.0	50.0	333.0	73.0	1062.0	176.0	68450.0	0.0	3	left	1
11.016984	7.00629	3.0	79.8742	-51.7736	9698390.0	973.821	75.0	318.0	82.0	969.0	157.0	76478.0	0.0	3	left	1
11.119042	7.00246	3.0	80.0	-52.0468	12461300.0	975.48	66.0	406.0	86.0	992.0	215.0	78490.0	0.0	3	left	1
11.219432	5.80296	3.0	80.0	-49.2948	19821500.0	858.289	39.0	675.0	105.0	990.0	166.0	139687.0	0.0	3	left	1
11.320386	7.0	3.0	80.0	-47.6537	10576400.0	975.0	35.0	410.0	77.0	1067.0	230.0	225990.0	0.0	3	left	1
11.421892	7.0	3.0	80.0	-52.0841	10681600.0	975.0	25.0	345.0	44.0	1129.0	201.0	62292.0	0.0	3	left	1
11.521910	7.0024	3.0	80.0	-52.2062	13075900.0	975.468	55.0	417.0	53.0	1103.0	231.0	93901.0	0.0	3	left	1
11.623706	7.0	3.0	80.0	-50.1855	12554800.0	975.0	71.0	442.0	63.0	1037.0	214.0	140972.0	0.0	3	left	1
11.724342	7.0	3.0	80.0	-47.6042	12357400.0	975.0	45.0	475.0	105.0	1009.0	221.0	202632.0	0.0	3	left	1
11.825315	7.00234	3.0	79.9063	-49.7166	12057200.0	973.981	56.0	427.0	47.0	1110.0	238.0	146892.0	0.0	3	left	1
11.927054	7.0	3.0	80.0	-52.274	12793300.0	975.0	74.0	416.0	48.0	1062.0	224.0	74432.0	0.0	3	left	1
12.027474	5.57538	2.98893	80.0	-50.2448	22226500.0	832.736	11.0	723.0	62.0	1034.0	102.0	43780.0	0.0	3	left	1
12.127578	7.25541	2.87229	80.0	-48.6537	12666700.0	961.08	21.0	462.0	68.0	1060.0	258.0	196319.0	0.0	3	left	1
12.228109	7.25238	2.87381	80.0	-48.7024	11481800.0	961.245	23.0	420.0	57.0	1083.0	247.0	244991.0	0.0	3	left	1
