time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100678	7.45122	3.0	72.1951	-30.8537	738016.0	912.927	55.0	82.0	3.0	1044.0	12.0	6723.0	0.0	4	eventail2	1
8.202075	7.02778	3.0	80.0	-24.9306	156770.0	979.514	24.0	72.0	1.0	1319.0	6.0	4099.0	0.0	4	eventail2	1
8.302712	8.5	3.0	80.0	-39.0	32969.7	1235.0	39.0	2.0	0.0	1205.0	2.0	1697.0	0.0	4	eventail2	1
8.403166	8.0	3.0	80.0	-49.375	221057.0	1170.0	1.0	8.0	0.0	1284.0	8.0	12657.0	0.0	4	eventail2	1
8.503515	7.04255	3.0	80.0	-25.7447	140729.0	983.298	42.0	47.0	1.0	1063.0	6.0	6481.0	0.0	4	eventail2	1
8.603516	7.00484	3.0	80.0	-48.7304	23140000.0	975.943	54.0	827.0	50.0	1146.0	65.0	122199.0	0.0	4	eventail2	1
8.704549	7.02167	3.0	79.5666	-49.5557	36987400.0	970.937	0.0	1292.0	19.0	1211.0	104.0	192310.0	0.0	4	eventail2	1
8.805196	7.0	3.0	80.0	-49.4443	36284600.0	975.0	0.0	1265.0	2.0	1164.0	93.0	182208.0	0.0	4	eventail2	1
8.905953	7.0	3.0	80.0	-49.2931	36779500.0	975.0	0.0	1283.0	27.0	1187.0	101.0	190361.0	0.0	4	eventail2	1
9.005973	7.02498	3.0	79.5004	-49.4184	36908400.0	970.316	0.0	1281.0	22.0	1180.0	100.0	188337.0	0.0	4	eventail2	1
9.106587	7.0	3.0	80.0	-49.1571	35932300.0	975.0	0.0	1260.0	15.0	1213.0	104.0	196577.0	0.0	4	eventail2	1
9.208027	7.10169	3.0	79.322	-44.6215	4097970.0	981.864	34.0	177.0	1.0	1198.0	26.0	25494.0	0.0	4	eventail2	1
9.308322	7.03093	3.0	80.0	-41.4124	5768210.0	981.031	21.0	291.0	21.0	1125.0	33.0	54207.0	0.0	4	eventail2	1
9.408739	7.0273	3.0	79.4539	-51.552	36602700.0	969.881	14.0	1172.0	46.0	1217.0	9.0	92.0	0.0	4	eventail2	1
9.508748	7.00768	3.0	80.0	-51.2841	16286000.0	976.497	48.0	521.0	12.0	1089.0	8.0	4684.0	0.0	4	eventail2	1
9.609173	7.01903	3.0	80.0	-51.723	14700300.0	978.71	23.0	473.0	1.0	1214.0	14.0	17079.0	0.0	4	eventail2	1
9.709449	8.0	3.0	80.0	-52.4	156986.0	1170.0	68.0	5.0	0.0	1158.0	5.0	401.0	0.0	4	eventail2	1
9.810091	8.28571	3.0	80.0	-53.2857	218816.0	1207.14	34.0	7.0	0.0	1169.0	7.0	6060.0	0.0	4	eventail2	1
9.910910	9.0	3.0	80.0	-52.0	31204.3	1300.0	27.0	1.0	0.0	1268.0	1.0	432.0	0.0	4	eventail2	1
10.011356	8.05556	3.0	77.7778	-52.8333	564005.0	1138.33	0.0	18.0	1.0	1145.0	17.0	14237.0	0.0	4	eventail2	1
10.111803	7.03968	3.0	79.3122	-51.0794	23094000.0	969.583	25.0	756.0	75.0	990.0	31.0	41290.0	0.0	4	eventail2	1
10.214751	7.10345	3.0	78.6207	-51.546	5288540.0	968.793	29.0	174.0	1.0	1239.0	8.0	887.0	0.0	4	eventail2	1
10.315032	7.02174	3.0	80.0	-25.1522	220461.0	979.239	15.0	92.0	6.0	1203.0	9.0	7956.0	0.0	4	eventail2	1
10.415532	7.01852	3.0	80.0	-25.0093	248499.0	978.611	49.0	108.0	4.0	1153.0	12.0	8199.0	0.0	4	eventail2	1
10.516447	7.42647	3.0	72.9412	-30.6912	575990.0	922.206	22.0	68.0	3.0	1237.0	13.0	15931.0	0.0	4	eventail2	1
10.617185	7.04301	3.0	80.0	-25.6774	284638.0	983.387	21.0	93.0	4.0	1176.0	12.0	8725.0	0.0	4	eventail2	1
