time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.101127	7.0	3.0	80.0	-33.5	3480.76	975.0	4.0	2.0	0.0	66.0	1.0	3284.0	0.0	2	horizonta2	1
8.201417	7.0	3.0	80.0	-40.0	63615.5	975.0	22.0	7.0	1.0	539.0	6.0	4135.0	0.0	2	horizonta2	1
8.303136	7.0	3.0	80.0	-44.2222	137694.0	975.0	44.0	9.0	0.0	898.0	7.0	10547.0	0.0	2	horizonta2	1
8.404890	7.0	3.0	80.0	-42.1818	143385.0	975.0	25.0	11.0	0.0	1038.0	11.0	17395.0	0.0	2	horizonta2	1
8.505750	7.0	3.0	80.0	-44.1818	155720.0	975.0	48.0	11.0	0.0	1036.0	10.0	17247.0	0.0	2	horizonta2	1
8.607037	7.0	3.0	80.0	-45.7857	232567.0	975.0	49.0	14.0	0.0	1044.0	12.0	20517.0	0.0	2	horizonta2	1
8.708808	7.0	3.0	80.0	-38.2	82989.9	975.0	23.0	10.0	0.0	1047.0	8.0	8230.0	0.0	2	horizonta2	1
8.809959	7.0	3.0	80.0	-38.6667	81818.8	975.0	44.0	9.0	0.0	1090.0	8.0	4142.0	0.0	2	horizonta2	1
8.910472	7.0	3.0	80.0	-42.1818	146706.0	975.0	68.0	11.0	0.0	973.0	9.0	12331.0	0.0	2	horizonta2	1
9.010831	7.0	3.0	80.0	-43.1	143685.0	975.0	51.0	10.0	1.0	1063.0	9.0	8233.0	0.0	2	horizonta2	1
9.111446	7.0	3.0	80.0	-46.4545	200069.0	975.0	47.0	11.0	2.0	1054.0	8.0	10264.0	0.0	2	horizonta2	1
9.211934	7.0	3.0	80.0	-37.0	46035.3	975.0	41.0	7.0	0.0	1022.0	6.0	6203.0	0.0	2	horizonta2	1
9.312851	5.68421	3.0	80.0	-52.7105	985643.0	846.711	60.0	38.0	11.0	993.0	18.0	12321.0	0.0	2	horizonta2	1
9.414137	5.03131	3.0	80.0	-56.9922	15586900.0	783.053	6.0	511.0	22.0	1144.0	77.0	36420.0	0.0	2	horizonta2	1
9.514695	7.0	3.0	80.0	-42.0	72972.9	975.0	42.0	6.0	0.0	1040.0	5.0	8252.0	0.0	2	horizonta2	1
9.617329	7.0	3.0	80.0	-45.8333	100336.0	975.0	35.0	6.0	0.0	1073.0	6.0	8229.0	0.0	2	horizonta2	1
9.719865	7.0	3.0	80.0	-47.4286	130374.0	975.0	35.0	7.0	1.0	1028.0	6.0	8238.0	0.0	2	horizonta2	1
9.820520	7.0	3.0	80.0	-42.0714	181949.0	975.0	28.0	14.0	0.0	1056.0	12.0	13293.0	0.0	2	horizonta2	1
9.922547	7.0	3.0	80.0	-42.0	107011.0	975.0	76.0	9.0	1.0	1019.0	8.0	11369.0	0.0	2	horizonta2	1
10.024281	7.0	3.0	80.0	-44.2222	134901.0	975.0	44.0	9.0	1.0	1074.0	8.0	8229.0	0.0	2	horizonta2	1
10.125280	6.03614	2.75	80.0	-57.5	10199900.0	805.024	26.0	332.0	17.0	1087.0	60.0	20116.0	0.0	2	horizonta2	1
10.225411	8.96673	2.01664	80.0	-59.3142	16697500.0	867.813	8.0	541.0	24.0	1060.0	86.0	49734.0	0.0	2	horizonta2	1
10.325590	8.98537	2.00731	80.0	-59.6088	17036100.0	866.797	0.0	547.0	1.0	1133.0	60.0	41531.0	0.0	2	horizonta2	1
10.426788	8.94717	2.02642	80.0	-59.0792	8110000.0	868.879	50.0	265.0	3.0	1080.0	34.0	26462.0	0.0	2	horizonta2	1
10.526800	7.0	3.0	80.0	-45.5	170480.0	975.0	23.0	10.0	2.0	1021.0	8.0	8080.0	0.0	2	horizonta2	1
10.627375	7.0	3.0	80.0	-46.0	68406.9	975.0	33.0	4.0	2.0	1031.0	2.0	4853.0	0.0	2	horizonta2	1
10.727563	7.0	3.0	80.0	-48.4	182197.0	975.0	52.0	10.0	2.0	1017.0	7.0	11797.0	0.0	2	horizonta2	1
10.827587	7.0	3.0	80.0	-47.7143	132889.0	975.0	46.0	7.0	0.0	985.0	7.0	6915.0	0.0	2	horizonta2	1
10.927770	7.0	3.0	80.0	-54.75	223790.0	975.0	16.0	8.0	1.0	1086.0	7.0	12909.0	0.0	2	horizonta2	1
11.029371	7.0	3.0	80.0	-44.1111	138346.0	975.0	27.0	9.0	0.0	1043.0	9.0	5503.0	0.0	2	horizonta2	1
11.129555	7.0	3.0	80.0	-46.6667	169209.0	975.0	18.0	9.0	2.0	1124.0	7.0	11718.0	0.0	2	horizonta2	1
11.230226	7.0	3.0	80.0	-44.2857	104121.0	975.0	22.0	7.0	1.0	992.0	6.0	8233.0	0.0	2	horizonta2	1
11.330808	7.0	3.0	80.0	-45.4	169373.0	975.0	33.0	10.0	1.0	1037.0	9.0	15841.0	0.0	2	horizonta2	1
11.431305	7.0	3.0	80.0	-38.6	41593.5	975.0	33.0	5.0	0.0	1078.0	5.0	4135.0	0.0	2	horizonta2	1
11.531557	7.0	3.0	80.0	-39.0	77385.1	975.0	64.0	8.0	0.0	1089.0	8.0	4740.0	0.0	2	horizonta2	1
11.633178	7.0	3.0	80.0	-39.5	77228.0	975.0	23.0	8.0	1.0	1078.0	4.0	4142.0	0.0	2	horizonta2	1
11.733414	7.0	3.0	80.0	-41.6667	70652.9	975.0	16.0	6.0	0.0	1083.0	6.0	8234.0	0.0	2	horizonta2	1
11.835352	7.0	3.0	80.0	-38.1	86856.5	975.0	13.0	10.0	1.0	1059.0	9.0	573.0	0.0	2	horizonta2	1
11.935423	7.0	3.0	80.0	-40.1818	120815.0	975.0	21.0	11.0	0.0	1088.0	9.0	13390.0	0.0	2	horizonta2	1
12.036285	7.0	3.0	80.0	-41.8333	71979.6	975.0	52.0	6.0	1.0	1019.0	5.0	6653.0	0.0	2	horizonta2	1
12.137022	7.0	3.0	80.0	-45.75	134648.0	975.0	19.0	8.0	1.0	1098.0	7.0	12341.0	0.0	2	horizonta2	1
