time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.101593	5.20952	2.99048	80.0	-31.2571	187237.0	797.533	1.0	105.0	3.0	1149.0	1.0	2518.0	0.0	5	horizontal	1
8.202943	7.0	3.0	80.0	-32.2479	200217.0	975.0	5.0	117.0	7.0	1173.0	4.0	4.0	0.0	5	horizontal	1
8.303020	7.0	3.0	80.0	-32.0825	172867.0	975.0	10.0	97.0	4.0	1178.0	6.0	6.0	0.0	5	horizontal	1
8.406033	6.11111	3.0	80.0	-31.8175	216012.0	888.333	7.0	126.0	11.0	1244.0	2.0	2.0	0.0	5	horizontal	1
8.506498	5.75248	3.0	80.0	-31.703	182094.0	853.366	17.0	101.0	2.0	1171.0	3.0	3.0	0.0	5	horizontal	1
8.606942	6.09615	3.0	80.0	-31.7788	185397.0	886.875	14.0	104.0	9.0	1125.0	2.0	2.0	0.0	5	horizontal	1
8.709026	5.25862	3.0	80.0	-31.5862	203872.0	805.216	16.0	116.0	4.0	1200.0	2.0	2.0	0.0	5	horizontal	1
8.810176	7.0	3.0	80.0	-32.1182	193771.0	975.0	1.0	110.0	4.0	1190.0	2.0	2.0	0.0	5	horizontal	1
8.910342	7.0	3.0	80.0	-32.2336	191681.0	975.0	9.0	107.0	5.0	1178.0	4.0	4.0	0.0	5	horizontal	1
9.011173	7.0	3.0	80.0	-32.2105	172368.0	975.0	22.0	95.0	5.0	1149.0	3.0	3.0	0.0	5	horizontal	1
9.111242	7.00962	3.0	80.0	-32.2981	191308.0	976.875	11.0	104.0	4.0	1154.0	3.0	3.0	0.0	5	horizontal	1
9.213363	6.6	3.0	80.0	-32.02	180237.0	936.0	22.0	100.0	11.0	1168.0	2.0	2.0	0.0	5	horizontal	1
9.313518	5.0	3.0	80.0	-31.4035	198472.0	780.0	8.0	114.0	2.0	1193.0	2.0	2.0	0.0	5	horizontal	1
9.414335	5.62385	2.99083	80.0	-31.6422	198042.0	838.037	7.0	109.0	10.0	1193.0	2.0	2.0	0.0	5	horizontal	1
9.514929	6.38739	3.0	80.0	-31.991	204982.0	915.27	4.0	111.0	4.0	1197.0	2.0	2.0	0.0	5	horizontal	1
9.615112	6.65517	3.0	80.0	-32.0862	212672.0	941.379	32.0	116.0	20.0	1176.0	4.0	4.0	0.0	5	horizontal	1
9.717125	5.83654	3.0	80.0	-31.6731	188545.0	862.5	4.0	104.0	4.0	1155.0	1.0	1.0	0.0	5	horizontal	1
9.817308	6.83333	3.0	80.0	-32.1481	187637.0	958.75	13.0	108.0	11.0	1124.0	2.0	2.0	0.0	5	horizontal	1
9.918485	5.01695	3.0	80.0	-31.4661	207437.0	781.653	16.0	118.0	4.0	1198.0	0.0	0.0	0.0	5	horizontal	1
10.018505	5.0198	3.0	80.0	-31.4257	183805.0	781.931	1.0	101.0	5.0	1146.0	0.0	0.0	0.0	5	horizontal	1
10.119132	6.45614	3.0	80.0	-31.9561	203662.0	921.974	20.0	114.0	7.0	1204.0	2.0	2.0	0.0	5	horizontal	1
10.219743	7.0	3.0	80.0	-32.3	177078.0	975.0	6.0	100.0	3.0	1130.0	4.0	4.0	0.0	5	horizontal	1
10.320883	7.0	3.0	80.0	-32.2525	177873.0	975.0	6.0	99.0	5.0	1170.0	3.0	3.0	0.0	5	horizontal	1
10.421349	7.0	3.0	80.0	-32.1947	198316.0	975.0	1.0	113.0	3.0	1198.0	1.0	1.0	0.0	5	horizontal	1
10.521574	7.0	3.0	80.0	-32.1694	216811.0	975.0	14.0	124.0	10.0	1146.0	1.0	1.0	0.0	5	horizontal	1
10.621747	7.0	3.0	80.0	-32.2816	183664.0	975.0	8.0	103.0	5.0	1147.0	6.0	6.0	0.0	5	horizontal	1
10.723764	5.69159	3.0	80.0	-32.0187	223766.0	847.43	20.0	107.0	5.0	1159.0	5.0	4098.0	0.0	5	horizontal	1
10.824269	7.0	3.0	80.0	-32.3426	191990.0	975.0	9.0	108.0	2.0	1152.0	2.0	2.0	0.0	5	horizontal	1
10.926322	7.0	3.0	80.0	-32.2155	203659.0	975.0	8.0	116.0	8.0	1187.0	5.0	5.0	0.0	5	horizontal	1
11.027267	7.0	3.0	80.0	-32.2679	199217.0	975.0	1.0	112.0	7.0	1205.0	5.0	5.0	0.0	5	horizontal	1
11.127700	5.86957	3.0	80.0	-31.7565	201290.0	864.783	6.0	115.0	9.0	1190.0	3.0	3.0	0.0	5	horizontal	1
11.228921	5.01818	3.0	80.0	-31.3545	197804.0	781.773	2.0	110.0	4.0	1134.0	1.0	1.0	0.0	5	horizontal	1
11.330734	6.79612	3.0	80.0	-32.2427	184456.0	956.068	13.0	103.0	9.0	1237.0	2.0	2.0	0.0	5	horizontal	1
11.431042	7.0	3.0	80.0	-32.2105	202518.0	975.0	14.0	114.0	4.0	1173.0	4.0	4.0	0.0	5	horizontal	1
11.532666	6.24561	3.0	80.0	-31.8158	204812.0	901.447	27.0	114.0	18.0	1145.0	2.0	2.0	0.0	5	horizontal	1
11.634091	5.24348	3.0	80.0	-31.4696	199971.0	803.739	1.0	115.0	7.0	1219.0	0.0	0.0	0.0	5	horizontal	1
11.734124	7.00855	3.0	80.0	-32.3675	206453.0	976.667	6.0	117.0	7.0	1195.0	0.0	0.0	0.0	5	horizontal	1
11.834315	7.00877	3.0	80.0	-32.2456	204171.0	976.711	6.0	114.0	5.0	1156.0	0.0	0.0	0.0	5	horizontal	1
11.934824	7.0	3.0	80.0	-32.1982	196977.0	975.0	3.0	111.0	4.0	1176.0	1.0	1.0	0.0	5	horizontal	1
12.035392	7.0	3.0	80.0	-32.1875	169418.0	975.0	9.0	96.0	4.0	1142.0	4.0	4.0	0.0	5	horizontal	1
12.135623	6.59633	3.0	80.0	-32.0917	196566.0	935.642	34.0	109.0	10.0	1134.0	2.0	2.0	0.0	5	horizontal	1
12.236690	5.0	3.0	80.0	-31.3861	174558.0	780.0	17.0	101.0	1.0	1176.0	1.0	1.0	0.0	5	horizontal	1
12.336875	5.65517	3.0	80.0	-31.6293	204063.0	843.879	3.0	116.0	10.0	1152.0	2.0	2.0	0.0	5	horizontal	1
12.437033	6.28448	3.0	79.4828	-31.8707	211385.0	898.233	4.0	116.0	5.0	1153.0	4.0	4.0	0.0	5	horizontal	1
12.537322	6.88889	3.0	80.0	-32.3333	192783.0	964.167	11.0	108.0	4.0	1167.0	2.0	2.0	0.0	5	horizontal	1
12.637559	5.76271	3.0	80.0	-31.822	208366.0	854.364	10.0	118.0	5.0	1128.0	1.0	1.0	0.0	5	horizontal	1
12.739572	7.0	3.0	80.0	-32.2913	180330.0	975.0	0.0	103.0	5.0	1211.0	3.0	3.0	0.0	5	horizontal	1
12.839597	5.39496	3.0	79.4958	-31.5882	215306.0	811.681	6.0	119.0	11.0	1181.0	2.0	2.0	0.0	5	horizontal	1
