time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	bad_fcs	distance	antenna	LoS
8.100570	7.00823	3.0	80.0	-51.6626	7587810.0	976.605	38.0	243.0	21.0	1083.0	5.0	3974.0	0.0	5	eventail	1
8.202954	8.0	3.0	80.0	-53.5	61455.2	1170.0	54.0	2.0	1.0	1111.0	1.0	1397.0	0.0	5	eventail	1
8.303359	7.00339	3.0	80.0	-44.4203	6811660.0	975.661	66.0	295.0	23.0	1086.0	28.0	37677.0	0.0	5	eventail	1
8.404007	7.0	3.0	80.0	-50.8119	37544700.0	975.0	4.0	1244.0	23.0	1222.0	53.0	81917.0	0.0	5	eventail	1
8.504339	7.0	3.0	80.0	-51.858	36994300.0	975.0	2.0	1183.0	3.0	1230.0	19.0	4152.0	0.0	5	eventail	1
8.605430	7.0	3.0	80.0	-50.419	36818500.0	975.0	6.0	1241.0	25.0	1195.0	71.0	113486.0	0.0	5	eventail	1
8.706227	7.00266	3.0	80.0	-45.2261	9000000.0	975.519	85.0	376.0	17.0	1176.0	33.0	44808.0	0.0	5	eventail	1
8.808405	7.0	3.0	80.0	-49.9864	34163700.0	975.0	21.0	1178.0	64.0	1171.0	80.0	133376.0	0.0	5	eventail	1
8.908754	7.01449	3.0	80.0	-51.4855	4312160.0	977.826	32.0	138.0	21.0	1113.0	3.0	1518.0	0.0	5	eventail	1
9.009375	7.0	3.0	80.0	-49.9902	35595200.0	975.0	21.0	1219.0	21.0	1166.0	100.0	178381.0	0.0	5	eventail	1
9.110536	7.0	3.0	80.0	-51.7931	29573000.0	975.0	21.0	957.0	56.0	1208.0	11.0	9550.0	0.0	5	eventail	1
9.212024	7.0	3.0	80.0	-49.8569	21178500.0	975.0	50.0	727.0	43.0	1052.0	42.0	54614.0	0.0	5	eventail	1
9.312191	7.04902	3.0	80.0	-26.3627	332303.0	984.559	49.0	102.0	3.0	1241.0	24.0	20493.0	0.0	5	eventail	1
9.414115	7.00127	3.0	80.0	-49.0443	22058600.0	975.247	44.0	790.0	16.0	1060.0	78.0	122199.0	0.0	5	eventail	1
9.515119	7.00082	3.0	80.0	-49.6483	35027700.0	975.16	19.0	1217.0	1.0	1215.0	94.0	179118.0	0.0	5	eventail	1
9.615120	7.0	3.0	80.0	-49.5589	31396800.0	975.0	41.0	1079.0	76.0	1037.0	108.0	154743.0	0.0	5	eventail	1
9.715712	7.0	3.0	80.0	-49.4844	36895400.0	975.0	6.0	1282.0	12.0	1193.0	118.0	212201.0	0.0	5	eventail	1
9.817605	7.0	3.0	80.0	-49.5206	36015500.0	975.0	0.0	1264.0	26.0	1203.0	119.0	184285.0	0.0	5	eventail	1
9.918082	7.0	3.0	80.0	-49.8641	38309600.0	975.0	0.0	1310.0	35.0	1235.0	92.0	171993.0	0.0	5	eventail	1
10.019177	7.0	3.0	80.0	-50.1067	36677400.0	975.0	19.0	1246.0	21.0	1181.0	83.0	139656.0	0.0	5	eventail	1
10.119470	7.00085	3.0	80.0	-51.337	36199500.0	975.166	0.0	1178.0	32.0	1169.0	42.0	61027.0	0.0	5	eventail	1
10.220191	7.00086	3.0	80.0	-51.1096	34834500.0	975.167	0.0	1168.0	66.0	1151.0	73.0	110642.0	0.0	5	eventail	1
10.321202	7.0	3.0	80.0	-52.0946	36186900.0	975.0	3.0	1184.0	23.0	1179.0	38.0	49171.0	0.0	5	eventail	1
10.422151	7.0	3.0	80.0	-51.79	31663600.0	975.0	6.0	1057.0	2.0	1128.0	48.0	78241.0	0.0	5	eventail	1
10.522460	7.075	3.0	80.0	-28.025	321585.0	989.625	41.0	80.0	2.0	1194.0	28.0	16411.0	0.0	5	eventail	1
10.623226	7.0011	3.0	80.0	-50.5769	26366800.0	975.214	16.0	910.0	67.0	1033.0	83.0	107432.0	0.0	5	eventail	1
10.723888	7.0	3.0	80.0	-50.9481	38480500.0	975.0	0.0	1309.0	72.0	1241.0	103.0	180228.0	0.0	5	eventail	1
10.824125	7.0	3.0	80.0	-51.025	36464700.0	975.0	0.0	1238.0	27.0	1177.0	99.0	180190.0	0.0	5	eventail	1
10.926086	7.0	3.0	80.0	-51.8598	38798700.0	975.0	4.0	1305.0	5.0	1258.0	65.0	114648.0	0.0	5	eventail	1
11.026129	7.0	3.0	80.0	-51.3525	37433900.0	975.0	4.0	1251.0	50.0	1196.0	80.0	124940.0	0.0	5	eventail	1
11.128272	7.0	3.0	80.0	-52.1696	35915600.0	975.0	0.0	1191.0	30.0	1180.0	42.0	48113.0	0.0	5	eventail	1
11.229334	7.0	3.0	80.0	-51.5481	34830100.0	975.0	4.0	1175.0	70.0	1145.0	81.0	134201.0	0.0	5	eventail	1
11.329620	7.0	3.0	80.0	-52.7776	35709600.0	975.0	0.0	1142.0	21.0	1170.0	13.0	4146.0	0.0	5	eventail	1
11.429719	7.00194	3.0	80.0	-52.3953	15878000.0	975.378	55.0	516.0	35.0	1134.0	20.0	14907.0	0.0	5	eventail	1
11.529725	7.0	3.0	80.0	-51.1957	28824100.0	975.0	10.0	976.0	46.0	1152.0	73.0	104760.0	0.0	5	eventail	1
11.630353	7.0	3.0	80.0	-52.7934	35195800.0	975.0	0.0	1128.0	9.0	1190.0	10.0	65.0	0.0	5	eventail	1
11.731737	7.00692	3.0	80.0	-53.1522	8939530.0	976.349	52.0	289.0	1.0	1155.0	2.0	205.0	0.0	5	eventail	1
11.832810	7.0	3.0	80.0	-53.046	33657600.0	975.0	7.0	1086.0	11.0	1145.0	13.0	4828.0	0.0	5	eventail	1
11.933564	7.01948	3.0	80.0	-52.5779	4779370.0	978.799	8.0	154.0	1.0	1199.0	7.0	4225.0	0.0	5	eventail	1
12.035992	8.0	3.0	80.0	-54.0	245947.0	1170.0	54.0	8.0	1.0	1176.0	7.0	10232.0	0.0	5	eventail	1
12.138689	7.03409	3.0	80.0	-27.0568	236891.0	981.648	70.0	88.0	3.0	1190.0	21.0	7987.0	0.0	5	eventail	1
12.240072	7.66667	3.0	66.6667	-43.6667	63758.6	930.0	26.0	3.0	1.0	1288.0	2.0	1781.0	0.0	5	eventail	1
12.340076	7.00792	3.0	80.0	-49.4614	13932500.0	976.545	37.0	505.0	37.0	1149.0	47.0	62983.0	0.0	5	eventail	1
12.443168	7.02521	3.0	80.0	-53.0336	3617240.0	979.916	18.0	119.0	0.0	1240.0	3.0	818.0	0.0	5	eventail	1
12.544267	8.0	3.0	80.0	-54.0	155946.0	1170.0	7.0	5.0	1.0	1260.0	4.0	5347.0	0.0	5	eventail	1
12.644407	8.0	3.0	80.0	-54.0	94248.1	1170.0	36.0	3.0	1.0	1132.0	1.0	647.0	0.0	5	eventail	1
12.745571	7.00372	3.0	80.0	-51.2255	23379100.0	975.725	62.0	807.0	28.0	1089.0	64.0	107975.0	0.0	5	eventail	1
12.845810	7.0	3.0	80.0	-52.1968	36484400.0	975.0	1.0	1194.0	12.0	1197.0	65.0	81559.0	0.0	5	eventail	1
12.945828	7.0	3.0	80.0	-51.4814	31171300.0	975.0	10.0	1049.0	53.0	1145.0	58.0	100791.0	0.0	5	eventail	1
13.046727	7.01266	3.0	80.0	-26.4557	170507.0	977.468	26.0	79.0	2.0	1173.0	33.0	4134.0	0.0	5	eventail	1
13.146876	7.00133	3.0	80.0	-52.3662	23208600.0	975.26	13.0	751.0	43.0	1194.0	26.0	3303.0	0.0	5	eventail	1
13.247232	7.00095	3.0	80.0	-52.9801	33003100.0	975.185	5.0	1056.0	56.0	1161.0	6.0	4252.0	0.0	5	eventail	1
